,Unnamed: 0,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
22566,22566,2019-07-08 19:15:00,174569,33.1095,33.2245,33.0619,33.2245,22666.61,14914.8,6,751450.6386010002,33.657638562599175,34.1220081715084,33.193268953689945,1.0,0.0013290979011706394,-0.0007248425497615728,-0.019188475106643562,-0.010642637849555771,-0.015570370370370347,0.0013282154323932538,0.0050023120697609905,-0.08056806336169275,-0.04975873692568809,0.1260939129892811,-0.12940864903220844,-0.09203745377104354,-0.002053320807528181,-0.018649857991077656,0.008675287596206172,-0.004993185971413627,-0.0013265271810545265,33.522099999999924,33.701293333333204,26.0,44.8316130584733,-1.0
22567,22567,2019-07-08 19:35:00,174573,33.2694,33.3969,33.0784,33.3969,23043.56,17180.96,4,767420.6655910001,33.63393505690834,34.091438530525714,33.176431583290984,1.0,0.0051889418952881785,0.006524936408241143,0.004460338179652634,-0.014099101093742903,-0.005508919983681526,0.005175525726758057,0.005042402997887108,-0.07406591647404841,-0.06406933040488412,0.033525056334286436,-0.07914805750844826,-0.11531203857831995,0.0013282154323932538,-0.002053320807528181,-0.018649857991077656,0.008675287596206172,-0.004993185971413627,33.46525714285705,33.67301999999986,38.0,44.17086860853633,-1.0
22568,22568,2019-07-08 20:00:00,174578,33.33,33.4308,33.3065,33.4308,22323.29,12973.48,5,744926.1323020002,33.61546823355304,34.06081975790118,33.1701167092049,1.0,0.0010150642724322534,0.0062092732772502926,0.0075466239105013155,0.005479929982014076,-0.013098348315104258,0.0010145494430542354,0.00504233887416772,-0.06893805781899746,-0.06518985628493164,0.03074086266552001,-0.07821313525663352,-0.10398374369337454,0.005175525726758057,0.0013282154323932538,-0.002053320807528181,-0.018649857991077656,0.008675287596206172,33.41965714285705,33.6516733333332,41.0,43.35907350020282,-1.0
22570,22570,2019-07-08 21:00:00,174590,33.1378,33.3127,33.1378,33.3017,36032.63000000001,33843.92,6,1197959.86456,33.53688035830829,34.02893368569312,33.044827030923464,1.0,0.008845884694498762,-0.0038617083647415344,-0.002850563974500786,0.0023235865099549,0.003655772685078995,0.008806989065688775,0.005476462271609302,-0.1423557970200985,-0.09823471579750516,0.05883080765989356,-0.05230975218510367,0.0924995683122456,-0.012676173078231212,0.0010145494430542354,0.005175525726758057,0.0013282154323932538,-0.002053320807528181,33.256085714285625,33.56042666666653,30.0,40.57366457662198,-1.0
22601,22601,2019-07-09 10:25:00,174751,32.9424,32.9424,32.6666,32.6666,23726.74,12194.03,2,778435.038358,33.22113747716412,33.63736093084657,32.80491402348167,1.0,-0.006100325249261407,-0.013254635195466656,-0.024344641998464644,-0.0193155208646052,-0.01606922870714234,-0.006119008253689272,0.004987617497948152,-0.2093507508130502,0.07102430271561347,-0.11135161616991923,-0.007183523245887606,0.1950671629263797,-0.007224253633024258,-0.01130260984445508,0.005141368709633554,0.003304764239489,0.0032039125967879838,33.103542857142784,33.197199999999874,22.0,37.780019298962095,-1.0
22602,22602,2019-07-09 10:35:00,174753,32.5898,32.759,32.5898,32.759,44294.43,24949.65,2,1447768.095594,33.179124979240115,33.62543428881829,32.73281566966194,1.0,0.0028285772011777954,-0.0032890032890032783,-0.010463549753212507,-0.021584925496614504,-0.016541579105373794,0.0028245843043919194,0.005012552493281424,-0.22138835824208364,0.05024202557054188,-0.1375078807170508,0.011324708643851041,0.20504779714995136,-0.006119008253689272,-0.007224253633024258,-0.01130260984445508,0.005141368709633554,0.003304764239489,33.05569999999993,33.1566733333332,20.0,37.140154056180634,-1.0
22603,22603,2019-07-09 10:45:00,174755,32.8563,33.0432,32.8563,33.0432,23007.24,23007.24,2,757697.8202249998,33.16676816294556,33.59652502318184,32.73701130270928,1.0,0.008675478494459599,0.011528594956316196,0.005357941528154164,-0.0018788475596127614,-0.013096706559105331,0.008638062774692923,0.005176192662425328,-0.18555903565796536,0.00948284882412708,-0.1772913528405299,-0.07305835420490911,0.2422447565250972,0.0028245843043919194,-0.006119008253689272,-0.007224253633024258,-0.01130260984445508,0.005141368709633554,33.03328571428565,33.13760666666653,42.0,37.32361749674164,-1.0
22621,22621,2019-07-09 21:35:00,174885,32.3582,32.7194,32.3127,32.7194,24406.5,18262.910000000003,16,793471.1098010001,32.75851951223654,33.190528797107184,32.32651022736589,1.0,0.014860283558155498,0.00538035846523055,0.0035148199038179677,2.7507373504320753e-05,-0.0018578231437783586,0.01475095135204896,0.0044847425129187326,-0.051018409086652186,-0.09531160949960366,-0.2270117492108822,-0.1420498490186457,0.06537471502280577,-0.009385015306694557,-0.0018572786850823422,-0.0034811503650882263,-0.0018870580327909887,0.004966507757576011,32.60364285714279,32.683613333333184,44.0,34.213251516138364,-1.0
22622,22622,2019-07-09 23:15:00,174905,32.634,32.6513,32.5467,32.6337,22324.59,10154.48,20,727852.49175,32.7471722838514,33.162753106438274,32.33159146126452,1.0,-0.0026192411841293732,0.012202119707322769,0.002747024824623523,0.000886372558641657,-0.002591805859070595,-0.002622677397813078,0.004448302606071682,-0.08794811993672058,-0.0784209571409613,-0.2511953425848663,-0.16845846014813645,0.0557541384854232,0.01475095135204896,-0.009385015306694557,-0.0018572786850823422,-0.0034811503650882263,-0.0018870580327909887,32.60589999999993,32.66117333333319,44.0,34.68891956965705,-1.0
22633,22633,2019-07-10 03:05:00,174951,32.01,32.01,32.01,32.01,46147.22,0.0,1,1477172.5122,32.630559422465915,33.070891091589445,32.190227753342384,1.0,-0.010167353148539893,-0.0211009174311928,-0.017193736567393425,-0.025288896332272714,-0.025805057535630786,-0.010219393727362023,0.005015307705334801,-0.09280175188204176,-0.04376555771733398,-0.2097089312452516,-0.09507634850693454,0.08565546619931055,-0.011107330194074285,0.003983458615065771,-0.008270890515138518,-0.0005296932773655172,-0.00040469138270626814,32.5983428571428,32.591053333333186,19.0,40.138043430268176,1.0
22634,22634,2019-07-10 03:25:00,174955,32.3481,32.3481,32.0618,32.0618,22889.67,10891.33,4,736994.8336659998,32.57885402042356,33.06816543300902,32.089542607838105,1.0,0.0016182442986567571,-0.008565562111148228,-0.019516819571865573,-0.015603315934909491,-0.023711575645925083,0.0016169363522124947,0.005016518080199476,-0.10844479000587116,-0.06213746446793957,-0.20593944316803492,-0.1093212319460894,0.08585703428772216,-0.010219393727362023,-0.011107330194074285,0.003983458615065771,-0.008270890515138518,-0.0005296932773655172,32.48271428571422,32.55888666666652,40.0,40.52125551703382,-1.0
22635,22635,2019-07-10 04:00:00,174962,32.0549,32.2277,32.0162,32.0162,23370.64,8938.029999999999,7,749503.430678,32.52770365493051,33.05635400434497,31.999053305516053,1.0,-0.00142225327336587,0.00019368947204001508,-0.009975632985763316,-0.020911314984709658,-0.01700337734111157,-0.0014232656355566142,0.005017241354375875,-0.10932322394803057,-0.05600378749232,-0.19037114918959014,-0.11060937064347387,0.08744879987557934,0.0016169363522124947,-0.010219393727362023,-0.011107330194074285,0.003983458615065771,-0.008270890515138518,32.362471428571375,32.543946666666514,39.0,39.51360793910931,-1.0
22640,22640,2019-07-10 06:05:00,174987,31.6658,31.6658,31.5903,31.5903,24850.97,12231.44,6,786015.087174,32.24794121609336,32.96534692640178,31.530535505784947,1.0,-0.0005694706770057456,-0.0059879297433025344,-0.011613973061339487,-0.017259240133021825,-0.013302640538227495,-0.0005696328870170575,0.0051618797997943135,-0.08813479982254017,-0.04111593761059251,-0.24084983479748495,-0.11194616255017076,0.17811001931007656,-0.005436296396883034,-0.0056760127348436384,-0.005727975028721133,0.0040180037941013325,-0.0014232656355566142,31.8805428571428,32.267073333333194,24.0,34.603813710512426,-1.0
22659,22659,2019-07-10 15:00:00,175094,31.142,31.142,31.142,31.142,34831.89,0.0,1,1084734.71838,31.921273350793022,32.5660604121453,31.276486289440754,1.0,-0.007568635574180638,-0.02172854553507764,-0.01565868244546009,-0.020928894575841683,-0.023109474351212574,-0.007597423042968288,0.005594794311760467,-0.02477427878578464,0.048642510313891885,-0.0994272318439226,-0.2059029645202549,0.3150976280360544,-0.014370663614645897,0.006185512016605443,-0.005368433779906923,-0.002229676333234565,-0.006092068841173415,31.678928571428514,31.952093333333202,21.0,39.910972236519214,-1.0
22660,22660,2019-07-10 15:10:00,175096,31.1041,31.1041,30.58,30.58,67546.3,0.0,2,2076351.402238,31.79933940981184,32.65327657002704,30.94540224959664,1.0,-0.018046368248667455,-0.02547841743813639,-0.03938279244951115,-0.033422468344427865,-0.03859757228595595,-0.01821118991831661,0.00610014530944742,0.04757775341550345,0.18173923002928932,-0.16587535609252296,-0.13382532709387496,0.307785653524214,-0.007597423042968288,-0.014370663614645897,0.006185512016605443,-0.005368433779906923,-0.002229676333234565,31.465571428571373,31.86827999999987,14.0,38.464634148852326,-1.0
22661,22661,2019-07-10 15:15:00,175097,30.7725,30.7725,30.7725,30.7725,29312.81,29312.81,1,902028.445725,31.70599037255622,32.63807740503776,30.77390334007468,1.0,0.00629496402877705,-0.011865005458865818,-0.01934383913064264,-0.033335741682556486,-0.02733789755163185,0.006275233501397803,0.0061554489821970025,-0.020023922912015477,0.1480355389358567,-0.2173234190352782,-0.09995340643548688,0.2633886072664971,-0.01821118991831661,-0.007597423042968288,-0.014370663614645897,0.006185512016605443,-0.005368433779906923,31.307542857142803,31.789553333333203,14.0,36.93361226123608,-1.0
22662,22662,2019-07-10 15:25:00,175099,30.9504,30.9504,30.8871,30.8871,36413.89,22614.62,2,1126150.9672649999,31.631545793232927,32.5910953283293,30.67199625813655,1.0,0.003724104313916676,0.010042511445389255,-0.00818508766296322,-0.015691773291480082,-0.029735783148047482,0.003717187005977785,0.006180971784946214,-5.288187057574828e-06,0.09002631042574062,-0.230686971224258,-0.12264502466066834,0.27951847520762163,0.006275233501397803,-0.01821118991831661,-0.007597423042968288,-0.014370663614645897,0.006185512016605443,31.176028571428514,31.70352666666653,25.0,35.71858557835988,-1.0
22691,22691,2019-07-11 04:30:00,175256,29.9,29.9,29.9,29.9,45066.54,0.0,1,1347489.5459999999,30.98234818107832,31.874414407033008,30.090281955123633,1.0,-0.0004345936549327023,-0.03259726603575186,-0.05276030083572525,-0.030473608778267106,-0.031406404379727526,-0.00043468811812497066,0.009869273964744385,0.0620535019960688,-0.2814588531025201,0.010643756738641052,0.05322632473244837,0.027019747314070787,-0.03270570438417941,-0.02106271110393454,0.023255520413084874,-0.0009625778381288086,-0.009902379525520644,30.73884285714279,30.972253333333203,26.0,39.67092127562457,-1.0
22692,22692,2019-07-11 04:40:00,175258,29.7075,29.9682,29.7075,29.9682,36697.59,17925.08,2,1094866.723281,30.890152891889386,31.851532183660808,29.928773600117964,1.0,0.002280936454849502,0.0018453515194063466,-0.03039068187333172,-0.050599707274420765,-0.02826218068859077,0.0022783390681935245,0.009822559630749092,0.06267034599371835,-0.2776655691546535,-0.0006820679782103742,0.062334309795279326,0.010221537956883455,-0.00043468811812497066,-0.03270570438417941,-0.02106271110393454,0.023255520413084874,-0.0009625778381288086,30.566199999999927,30.895313333333203,24.0,38.69939801671378,-1.0
22693,22693,2019-07-11 04:50:00,175260,29.9687,29.9687,29.7394,29.7394,24447.75,10524.57,2,729474.700251,30.78553899262671,31.833766547593317,29.737311437660107,1.0,-0.0076347595117490785,-0.0053712374581939,-0.005803496807408215,-0.037793415837579884,-0.05784815018976475,-0.0076640534850285205,0.00986290349210971,0.05745619941547015,-0.2781186432680061,0.041325639630171926,0.09029808602220182,-0.027332569250909426,0.0022783390681935245,-0.00043468811812497066,-0.03270570438417941,-0.02106271110393454,0.023255520413084874,30.40475714285708,30.7932533333332,24.0,37.74273921113755,-1.0
22717,22717,2019-07-11 16:00:00,175394,28.6065,28.6448,28.6065,28.6448,46690.01,46690.01,2,1336766.3805280002,29.541902207139373,30.527925698496475,28.55587871578227,1.0,0.00202890844725534,-0.013731080169125054,-0.020784335174752533,-0.031353983497903415,-0.04244429958715679,0.0020268529922620178,0.009792025709045277,-0.051709753887337714,-0.4048075776842283,0.19070817343852234,0.14950520213117316,-0.1126654497516686,-0.01585307639286837,-0.007177146376625476,-0.010852672102750205,-0.011515344984395435,0.005470484163325295,29.25225714285708,29.440379999999863,22.0,35.310822024022066,-1.0
22745,22745,2019-07-12 02:50:00,175524,30.9766,30.9766,30.9766,30.9766,44256.06,44256.06,1,1370902.268196,29.755747750109986,30.67426434403079,28.837231156189194,-1.0,0.014299326454900063,0.03534185406026902,0.040293114102253995,0.04019180851385351,0.032928630735834075,0.0141980553503962,0.008450013878309981,0.08398484015759297,0.05285238168366043,-0.03632086610290555,-0.14910424550316964,-0.1313349015415656,0.02053361060999226,0.004770847966261814,-9.738651540258658e-05,-0.007007028977237262,0.009686936498620293,30.0973285714285,29.77025999999985,84.0,53.7978147377659,1.0
22746,22746,2019-07-12 02:55:00,175525,31.8007,31.8007,31.8007,31.8007,60371.82,60371.82,1,1919866.136274,29.941652500099988,31.20001207578753,28.683292924412452,-1.0,0.026603952661040875,0.041283697720031716,0.06288603973368279,0.06796902286343731,0.06786502214595846,0.02625622138118944,0.009035669381873793,0.1568923806620459,0.19846031660527305,0.019832308968188158,-0.15023052841126766,-0.1545290441925482,0.0141980553503962,0.02053361060999226,0.004770847966261814,-9.738651540258658e-05,-0.007007028977237262,30.3974285714285,29.933246666666523,90.0,56.09876234108047,1.0
22747,22747,2019-07-12 03:00:00,175526,31.3444,31.3444,31.3444,31.3444,49031.74,0.0,1,1536870.471256,30.0691750000909,31.419621806615147,28.718728193566648,-1.0,-0.014348740750989688,0.011873478690366257,0.026342587893215086,0.047634963501697936,0.05264501222428186,-0.01445267938864969,0.009288942570049068,0.047031151001643484,0.13759024613211754,-0.07188741103879473,-0.15945577401966102,-0.14976815217800654,0.02625622138118944,0.0141980553503962,0.02053361060999226,0.004770847966261814,-9.738651540258658e-05,30.59104285714279,30.077819999999857,73.0,57.34096009983402,1.0
22749,22749,2019-07-12 03:10:00,175528,32.45,32.45,32.45,32.45,115622.0,115622.0,1,3751933.9,30.436921487678433,32.186079759143766,28.687763216213106,-1.0,0.017241379310344973,0.03527264838376243,0.020417789545513317,0.047564936113066114,0.06254440911725334,0.01709443335930016,0.0097987136280538,0.04102461563581376,0.14878166600212492,0.0771086154668236,-0.017903875539070406,-0.03145205976040003,0.017570387056974557,-0.01445267938864969,0.02625622138118944,0.0141980553503962,0.02053361060999226,31.275828571428494,30.458273333333192,83.0,61.0671185751585,1.0
22750,22750,2019-07-12 03:15:00,175529,32.2596,32.2596,32.2596,32.2596,72970.55,0.0,1,2354000.75478,30.602619534253115,32.454661004731264,28.750578063774967,-1.0,-0.005867488443759728,0.011272727272727323,0.029198198083230095,0.014430499957548191,0.041418360956334783,-0.005884769785952315,0.009854301980837721,0.01749278694915479,0.11657958089464535,0.110983747594796,-0.06646698592616683,-0.05747043906728023,0.01709443335930016,0.017570387056974557,-0.01445267938864969,0.02625622138118944,0.0141980553503962,31.61017142857136,30.64993999999985,77.0,62.33660294929742,1.0
22794,22794,2019-07-12 11:15:00,175625,32.3778,32.3778,32.3778,32.3778,24168.11,0.0,1,782510.231958,31.95669432806311,32.648612667737396,31.26477598838883,-1.0,-0.0070748424490546516,0.0005067765918655986,0.006869443261010799,0.015098977307641759,0.011209004681609793,-0.007099987816758357,0.0098314595764516,0.004099626105351032,0.0027151965210291326,0.27602790216741824,0.12684584346161198,-0.39207638573211817,0.007606636040734305,0.006339307912639036,0.008140166191706655,-0.003839473011302274,0.018076825031988708,32.12357142857133,31.891726666666532,60.0,49.10723134305003,1.0
22829,22829,2019-07-13 02:05:00,175803,32.3011,32.3011,32.2835,32.2835,23635.76,0.0,2,763265.892024,32.06752307714829,32.43524654024164,31.699799614054953,-1.0,-0.002672227371022573,-0.001870516942864331,0.0006509104998060343,0.006600814422639045,0.012386910641767336,-0.0026758041439718387,0.005829929662693333,-0.1801391764746724,0.02264509193105505,-0.06783072451005202,0.17506636169096218,-0.2276210145273561,0.0008035355996831584,0.002522967293737466,0.005928425693039419,0.005731696124603225,-0.005650624734963916,32.1842142857142,32.086053333333204,60.0,50.28128078998108,1.0
22840,22840,2019-07-13 06:55:00,175861,31.416999999999998,31.416999999999998,31.36,31.3735,24183.88,7373.72,3,759148.79677,31.88277175828929,32.294331842933865,31.47121167364471,1.0,-0.005036105834334892,-0.012147622901008459,-0.01498858744964815,-0.0169515424023563,-0.014335622592664743,-0.005048829752631434,0.004826828265545886,-0.029405182860032807,0.11805792905967576,-0.20666493252320214,-0.01819468944735845,-0.013563826380015723,-0.0071731785370130466,-0.0028800432419897604,-0.0019948128950866284,0.002657494077050959,-0.00018848483381184167,31.7280142857142,31.968319999999856,18.0,43.66273128188729,-1.0
